,3120,3684.988667,3120,8652.013,3120,2912.686,3120,1920.259,3120,25422.916,3120,5731.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3128,3696.598,3128,8635.453,3128,2891.444,3128,1916.067,3128,25415.68,3128,5784.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3136,3667.279,3136,8719.072667,3136,2897.654,3136,1897.717,3136,25461.545,3136,5791.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3144,3706.347333,3144,8662.224667,3144,2885.34,3144,1920.424,3144,25346.174,3144,5766.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3152,3693.145333,3152,8670.492,3152,2906.788,3152,1939.73,3152,25431.318,3152,5806.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3160,3692.345333,3160,8653.809667,3160,2880.41,3160,1936.719,3160,25430.43,3160,5813.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3168,3712.391,3168,8706.136667,3168,2901.819,3168,1938.198,3168,25368.047,3168,5881.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3176,3703.553333,3176,8670.878,3176,2918.762,3176,1934.485,3176,25484.055,3176,5869.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3184,3684.914,3184,8704.761333,3184,2906.734,3184,1903.675,3184,25367.369,3184,5889.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3192,3695.675333,3192,8660.505667,3192,2907.143,3192,1931.839,3192,25345.479,3192,5900.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3200,3700.328333,3200,8665.246667,3200,2925.715,3200,1903.36,3200,25430.488,3200,5916.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3208,3697.676333,3208,8687.086667,3208,2866.66,3208,1905.993,3208,25428.736,3208,5923.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3216,3714.173333,3216,8634.980667,3216,2877.243,3216,1908.535,3216,25442.141,3216,5928.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3224,3650.886333,3224,8696.869667,3224,2876.63,3224,1905.843,3224,25259.365,3224,5951.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3232,3714.597,3232,8732.802667,3232,2899.091,3232,1898.161,3232,25433.797,3232,5936.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3240,3706.613,3240,8723.375667,3240,2889.167,3240,1885.241,3240,25397.846,3240,5982.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3248,3701.615667,3248,8678.141667,3248,2879.979,3248,1921.944,3248,25283.676,3248,5980.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3256,3687.032333,3256,8702.319667,3256,2880.714,3256,1929.34,3256,25345.832,3256,6000.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3264,3721.727667,3264,8682.416667,3264,2854.767,3264,1890.706,3264,25270.467,3264,6053.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3272,3681.083667,3272,8717.848,3272,2868.875,3272,1893.42,3272,25381.918,3272,6067.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3280,3675.843333,3280,8770.774,3280,2870.994,3280,1940.95,3280,25227.098,3280,6067.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3288,3672.447667,3288,8685.581,3288,2908.942,3288,1928.613,3288,25398.813,3288,6099.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3296,3694.362,3296,8705.201333,3296,2902.428,3296,1893.293,3296,25257.178,3296,6089.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3304,3695.594,3304,8633.57,3304,2873.357,3304,1910.714,3304,25244.82,3304,6083.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3312,3638.452333,3312,8692.593333,3312,2880.846,3312,1923.03,3312,25289.707,3312,6097.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3320,3686.152333,3320,8702.799667,3320,2888.638,3320,1925.39,3320,25285.742,3320,6145.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3328,3702.343,3328,8709.558333,3328,2918.462,3328,1946.024,3328,25283.932,3328,6145.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3336,3712.858333,3336,8685.913667,3336,2890.007,3336,1903.375,3336,25230.797,3336,6221.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3344,3690.343333,3344,8745.935,3344,2855.578,3344,1916.052,3344,25255.273,3344,6233.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3352,3699.384333,3352,8737.537333,3352,2899.657,3352,1910.086,3352,25330.602,3352,6227.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3360,3668.432667,3360,8724.384667,3360,2928.084,3360,1909.453,3360,25395.797,3360,6210.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3368,3707.386333,3368,8761.554333,3368,2923.61,3368,1908.096,3368,25385.889,3368,6199.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3376,3699.441,3376,8714.017667,3376,2902.777,3376,1903.209,3376,25284.879,3376,6206.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3384,3696.154667,3384,8710.960333,3384,2920.696,3384,1919.511,3384,25189.184,3384,6262.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3392,3696.658667,3392,8711.623,3392,2912.464,3392,1898.966,3392,25262.453,3392,6313.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3400,3650.037,3400,8696.227333,3400,2893.704,3400,1919.725,3400,25263.307,3400,6311.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3408,3689.332333,3408,8740.717333,3408,2871.925,3408,1905.724,3408,25237.436,3408,6292.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3416,3693.221667,3416,8731.216333,3416,2898.146,3416,1896.389,3416,25194.213,3416,6386.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3424,3706.111667,3424,8721.610333,3424,2929.932,3424,1914.982,3424,25231.521,3424,6349.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3432,3698.078667,3432,8734.695,3432,2912.842,3432,1922.875,3432,25026.555,3432,6353.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3440,3713.09,3440,8768.216,3440,2899.527,3440,1935.582,3440,25239.266,3440,6390.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3448,3668.406667,3448,8764.405,3448,2886.323,3448,1910.636,3448,25191.818,3448,6404.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3456,3686.921667,3456,8768.706,3456,2917.02,3456,1904.171,3456,25143.768,3456,6434.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3464,3696.679667,3464,8700.451,3464,2891.685,3464,1906.717,3464,25133.121,3464,6388.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3472,3716.264,3472,8710.481333,3472,2881.999,3472,1896.604,3472,25179.92,3472,6444.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3480,3685.355,3480,8770.057,3480,2886.043,3480,1936.755,3480,25153.572,3480,6470.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3488,3648.042333,3488,8750.415667,3488,2868.017,3488,1901.431,3488,25116.258,3488,6425.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3496,3691.222667,3496,8779.680333,3496,2914.622,3496,1903.667,3496,25123.777,3496,6501.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3504,3686.467333,3504,8759.100667,3504,2880.102,3504,1896.927,3504,25108.811,3504,6515.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3512,3713.316667,3512,8749.512,3512,2866.062,3512,1919.077,3512,25055.846,3512,6512.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3520,3713.813667,3520,8744.358667,3520,2884.233,3520,1913.289,3520,25050.203,3520,6553.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3528,3702.204333,3528,8790.490667,3528,2892.907,3528,1901.131,3528,25056.164,3528,6556.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3536,3667.120333,3536,8773.577333,3536,2904.092,3536,1914.104,3536,25090.242,3536,6529.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3544,3720.785333,3544,8772.757667,3544,2908.528,3544,1903.526,3544,25035.412,3544,6577.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3552,3709.302333,3552,8721.19,3552,2879.384,3552,1912.196,3552,25072.234,3552,6583.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3560,3670.788667,3560,8759.172667,3560,2907.97,3560,1921.209,3560,25044.701,3560,6566.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3568,3702.747333,3568,8761.233667,3568,2888.336,3568,1942.117,3568,25064.512,3568,6617.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3576,3662.341667,3576,8760.205,3576,2940.199,3576,1926.205,3576,25073.105,3576,6608.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3584,3718.153333,3584,8788.369667,3584,2893.755,3584,1936.762,3584,25128.83,3584,6672.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3592,3693.181667,3592,8746.397,3592,2887.631,3592,1934.669,3592,24998.594,3592,6645.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3600,3699.007,3600,8776.661,3600,2872.847,3600,1905.766,3600,25145.793,3600,6675.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
